cell_name,cellbodywidth_px,cellbodyheight_px,cellbodyradius_um,tz_px,tx_px,ty_px,cluster_id,length_px,length_um,efflen_um,trial,time,image name,manual
AR,110.625,112,12.16875,16.72,-12.0835,-18.82650001,12,126.9481636,27.928596,15.759846,20240503,0.25,20240503 group_plate3_6hr_16-6_c1,TRUE
AR,110.625,112,12.16875,17.16,11.38107143,-24.51821429,13,145.5352914,32.01776411,19.84901411,20240503,0.25,20240503 group_plate3_6hr_16-6_c1,TRUE
AR,110.625,112,12.16875,18.04,24.67535714,12.28464285,14,149.7399468,32.94278829,20.77403829,20240503,0.25,20240503 group_plate3_6hr_16-6_c1,TRUE
AR,110.625,112,12.16875,25.37333333,1.0725,17.59083334,15,140.4239241,30.89326331,18.72451331,20240503,0.25,20240503 group_plate3_6hr_16-6_c1,TRUE
AR,107.7142857,105.2857143,11.58142857,-9.177142857,-23.60285715,12.19428572,0,127.7600589,28.10721296,16.52578439,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,-9.240000005,-7.862380957,-24.9857143,1,126.2524488,27.77553875,16.19411018,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,-9.68,25.98095238,-8.632380953,2,131.9928535,29.03842777,17.4569992,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,-10.12,-34.33571431,9.004285718,3,167.7779448,36.91114787,25.3297193,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,-9.679999998,-28.28571429,-18.38571428,4,159.5330559,35.09727229,23.51584372,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,-7.54285714,16.97142856,24.19999999,5,138.6597657,30.50514844,18.92371987,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,-0.88,-28.6,-14.26857143,6,145.3356425,31.97384135,20.39241278,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,0.352,12.32628572,-26.4817143,7,132.7819326,29.21202518,17.63059661,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,7.10769231,-15.22109891,6.017362638,8,81.10927671,17.84404088,6.26261231,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,9.628235296,10.68016807,8.169579834,9,75.17348248,16.53816615,4.95673758,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,8.925714285,-10.65428571,13.60857143,10,88.41760837,19.45187384,7.87044527,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,9.680000001,27.08095239,-3.939047619,11,131.9432383,29.02751243,17.44608386,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,17.16,-13.65571429,1.194285714,12,99.83151623,21.96293357,10.381505,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,21.23,1.579285715,23.11178571,13,142.8286902,31.42231185,19.84088328,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,107.7142857,105.2857143,11.58142857,23.09999999,5.539285713,-0.785714285,14,108.0357143,23.76785714,12.18642857,20240503,1,20240504 Gr2_Pl3_d1_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,-10.26666666,-1.246666666,0.746428571,0,47.1317342,10.36898152,-0.91387562,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,-9.617142856,3.362857144,3.472857144,1,48.92627732,10.76378101,-0.51907613,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,-11,-14.41,-25.92857143,2,143.8073577,31.63761869,20.35476155,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,-11,0.33,9.60142857,3,66.38485505,14.60466811,3.32181097,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,-11,-13.145,-5.798571431,4,82.24817007,18.09459742,6.81174028,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,0,-19.0025,-24.25107144,5,140.0420149,30.80924328,19.52638614,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,1.173333333,22.91666668,-21.4552381,6,142.7936704,31.41460749,20.13175035,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,4.4,-24.60857144,26.33714286,7,165.0561438,36.31235164,25.0294945,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,6.537142859,-1.901428572,8.108571432,8,48.1257388,10.58766254,-0.6951946,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,8.799999998,-35.13714285,-0.565714285,9,164.6671349,36.22676967,24.94391253,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,10.12,-2.383333333,11.65476191,10,70.9918155,15.61819941,4.33534227,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,14.58285715,28.97714286,5.562857145,11,149.6055357,32.91321786,21.63036072,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,20.72888889,-17.35555556,-0.677460317,12,122.9258575,27.04368865,15.76083151,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,19.36,5.5,3.111428571,13,92.5690035,20.36518077,9.08232363,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.7142857,102.5714286,11.28285714,27.28,7.699999999,3.258095238,14,129.6931841,28.5325005,17.24964336,20240503,2,20240505 Gr2_Pl3_d2_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,-5.280000002,-25.25111112,27.30444445,0,170.7439784,37.56367526,25.41478637,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,-5.133333332,-26.60777777,8.897777776,1,129.6447306,28.52184073,16.37295184,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,-7.04,-12.05111111,-10.09555556,2,78.29683941,17.22530467,5.07641578,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,-5.719999998,17.04388888,22.84944444,3,132.1554979,29.07420953,16.92532064,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,-3.872000002,-8.795111115,23.21244445,4,114.195347,25.12297635,12.97408746,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,-4.84,28.09888888,1.454444444,5,129.771618,28.54975596,16.40086707,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,1.76,-20.98311111,-16.12355555,6,120.5494991,26.5208898,14.37200091,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,4.839999998,25.40388887,-0.305555555,8,117.5574886,25.86264748,13.71375859,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,6.6,-27.67111111,5.817777776,9,131.9824156,29.03613143,16.88724254,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,6.600000001,-14.21444445,23.27111112,10,127.5285613,28.05628349,15.9073946,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,7.04,-6.331111111,6.404444444,11,51.95784141,11.43072511,-0.71816378,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,16.72000001,-12.18311112,15.24844445,12,116.8192124,25.70022674,13.55133785,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,110.4444444,118,12.14888889,16.72,14.78888889,10.14444444,13,111.4498171,24.51895976,12.37007087,20240503,3,20240506 Gr2_Pl3_d3_16-6_c0,TRUE
AR,108.5,102,11.22,-7.920000001,-24.05333333,8.286666668,0,121.1138124,26.64503873,15.42503873,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,-7.479999999,11.484,-17.17466666,1,99.87614552,21.97275201,10.75275201,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,-7.480000001,20.592,5.441333333,2,102.6094429,22.57407744,11.35407744,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,-5.279999999,-13.915,-13.89666666,4,92.55587652,20.36229283,9.14229283,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,0.188571428,-19.83142856,23.67619046,6,140.3863555,30.8849982,19.6649982,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,3.520000001,13.2,21.34000001,7,115.1737817,25.33823198,14.11823198,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,4.84,-24.112,-2.082666667,8,112.1863529,24.68099764,13.46099764,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,6.6,-5.984,24.49333333,9,118.469199,26.06322378,14.84322378,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,108.5,102,11.22,13.19999999,-17.63666666,10.92666666,10,111.774202,24.59032443,13.37032443,20240503,4,20240507 Gr2_Pl3_d4_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,-8.360000001,6.576428572,16.75142857,0,90.19599549,19.84311901,9.42454758,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,-4.84,-4.346571429,-1.046571429,1,29.9495426,6.588899372,-3.829672058,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,-7.919999998,-19.32857142,-16.29257143,2,120.4131968,26.49090329,16.07233186,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,-8.799999999,10.59142857,-7.448571428,3,71.16207428,15.65565634,5.23708491,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,-4.84,4.65142857,-21.63857143,4,102.9812991,22.6558858,12.23731437,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,5.782857146,-24.13714286,11.28285715,5,123.9289625,27.26437176,16.84580033,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,6.159999999,-13.38857143,-19.59257143,6,111.4395196,24.51669431,14.09812288,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,121.2857143,94.71428571,10.41857143,12.69714286,-18.38571429,-4.148571429,7,103.2991495,22.72581289,12.30724146,20240503,5,20240508 Gr2_Pl3_d5_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,-4.400000001,6.380000001,-21.79833334,1,105.1594358,23.13507588,11.98840921,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,-2.933333333,-23.54000001,-11.84333334,2,120.5189012,26.51415827,15.3674916,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,-0.44,22.10999999,-2.053333332,3,100.9522715,22.20949972,11.06283305,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,2.640000001,-23.35666669,8.470000004,4,113.5676499,24.98488299,13.83821632,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,4.840000001,-13.882,-21.45733334,5,118.2301193,26.01062625,14.86395958,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,12.54,-17.2425,-2.355833333,6,97.50030271,21.4500666,10.30339993,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,112.3333333,101.3333333,11.14666667,12.32,6.600000002,-10.74333334,7,80.12923589,17.6284319,6.48176523,20240503,6,20240508 Gr2_Pl3_d6_16-6_c0,TRUE
AR,116.5,92.16666667,10.13833333,-4.840000003,0.601333334,22.01466669,0,102.4929699,22.54845339,12.41012006,20240503,7,20240510 Gr2_Pl3_d7_16-6_c0,TRUE
AR,116.5,92.16666667,10.13833333,-4.840000001,21.54533334,-10.41333333,1,110.9746918,24.4144322,14.27609887,20240503,7,20240510 Gr2_Pl3_d7_16-6_c0,TRUE
AR,116.5,92.16666667,10.13833333,-5.720000003,15.25333334,15.32666668,2,101.6688524,22.36714754,12.22881421,20240503,7,20240510 Gr2_Pl3_d7_16-6_c0,TRUE
AR,116.5,92.16666667,10.13833333,0.44,27.88133332,4.546666666,3,128.4229298,28.25304455,18.11471122,20240503,7,20240510 Gr2_Pl3_d7_16-6_c0,TRUE
AR,116.5,92.16666667,10.13833333,4.84,14.81333333,15.85466667,4,101.0513841,22.2313045,12.09297117,20240503,7,20240510 Gr2_Pl3_d7_16-6_c0,TRUE
AR,116.5,92.16666667,10.13833333,15.4,12.17333333,-1.686666666,5,89.55755443,19.70266197,9.56432864,20240503,7,20240510 Gr2_Pl3_d7_16-6_c0,TRUE
AR,62,54,9.72,-4.320000001,3.480000001,18.84,0,54.55476352,19.63971487,9.91971487,20240503,10,20240513_G2_pl3_day9_16-6_c0,TRUE
AR,62,54,9.72,-2.16,-23.52,-8.520000001,1,69.74636589,25.10869172,15.38869172,20240503,10,20240513_G2_pl3_day9_16-6_c0,TRUE
AR,62,54,9.72,3.24,-21.66,10.56,2,67.53867205,24.31392194,14.59392194,20240503,10,20240513_G2_pl3_day9_16-6_c0,TRUE
AR,62,54,9.72,2.88,-12.792,-19.104,3,64.36372339,23.17094042,13.45094042,20240503,10,20240513_G2_pl3_day9_16-6_c0,TRUE
AR,55.14285714,67.14285714,9.925714286,0,-10.74857143,-25.92,1,77.94516649,28.06025994,18.13454565,20240503,11,20240514_G2_pl3_day11_16-6_c1,TRUE
AR,55.14285714,67.14285714,9.925714286,6.12,6.342857143,-23.77714286,2,70.4394692,25.35820891,15.43249462,20240503,11,20240514_G2_pl3_day11_16-6_c1,TRUE
AR,103.5714286,94,10.34,2.2,3.132380953,22.11523809,0,102.0184279,22.44405414,12.10405414,20240503,12,20240515 Gr2_Pl3_d12_16-6_c0,TRUE
AR,103.5714286,94,10.34,5.280000002,-20.81828572,5.996571432,1,101.358366,22.29884053,11.95884053,20240503,12,20240515 Gr2_Pl3_d12_16-6_c0,TRUE
AR,56.71428571,60.57142857,10.20857143,1.8,9.565714286,21.42,0,65.35511316,23.52784074,13.31926931,20240503,13,20240516_G2_pl3_day13_16-6_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,-9.239999998,-22.95333332,8.787777775,0,119.3524323,26.2575351,10.82086843,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,-9.177142856,17.74666667,26.84349206,1,152.1021565,33.46247443,18.02580776,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,-9.302857146,-12.11047619,-23.56793651,3,127.6499617,28.08299158,12.64632491,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,-1.382857142,25.88666666,7.514920632,7,122.6856695,26.99084728,11.55418061,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,0.44,-1.943333333,36.98444444,8,168.3549033,37.03807872,21.60141205,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,0.88,-31.66533333,-2.850222223,9,144.570574,31.80552628,16.36885961,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,1.32,27.20666668,20.99777778,10,156.330056,34.39261233,18.95594566,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,4.022857144,-15.47333333,30.08063491,11,154.8427636,34.06540799,18.62874132,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,4.777142856,14.72952381,28.69777777,12,148.222416,32.60893152,17.17226485,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,9.943999996,-21.67733332,12.81377777,13,123.0620701,27.07365541,11.63698874,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,15.25333333,14.93555556,17.64888889,14,125.903206,27.69870532,12.26203865,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,15.4,-4.583333331,22.81277776,15,126.8328254,27.90322158,12.46655491,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,141.6666667,140.3333333,15.43666667,18.48,-4.473333333,22.24444444,17,133.0146655,29.26322641,13.82655974,20240503,0,20240503 group_plate3_rightafter_16-7_c0,TRUE
AS,129.9,127,13.97,-12.27111111,-39.48022224,3.180222224,0,188.4792296,41.46543052,27.49543052,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-12.76,40.15,-20.438,2,212.839517,46.82469374,32.85469374,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-12.76,36.278,12.21,3,183.4019084,40.34841985,26.37841985,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-11.51333333,5.962,5.386333332,4,63.81709323,14.03976051,0.06976051,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-12.50857143,29.43914285,-13.28485714,5,157.433898,34.63545756,20.66545756,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-12.32,19.052,-5.742000001,6,106.3803083,23.40366783,9.43366783,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-7.039999996,20.88533332,6.724666663,7,104.7409132,23.04300089,9.07300089,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,-1.571428572,1.656285714,8.683714286,8,40.81290812,8.978839787,-4.991160213,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,1.697142857,-8.369428571,-41.69628571,9,193.4627834,42.56181235,28.59181235,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,5.368000001,16.06733333,12.00466667,10,94.37557358,20.76262619,6.79262619,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,7.480000001,7.942000001,7.238000001,11,59.51151149,13.09253253,-0.87746747,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,10.23,54.9945,18.1005,12,267.2431968,58.7935033,44.8235033,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,10.12,10.11057143,30.68371429,13,153.8841719,33.85451782,19.88451782,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,16.88923077,-18.018,-11.462,14,123.7559485,27.22630867,13.25630867,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,13.2,-41.11799999,-4.788666666,15,197.4978425,43.44952534,29.47952534,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,13.64,-36.1837143,26.818,16,213.9029238,47.05864324,33.08864324,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,15.84,5.558666668,22.088,17,126.1053704,27.74318149,13.77318149,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,16.28,24.50485714,3.52942857,18,134.6853764,29.6307828,15.6607828,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,24.19999999,5.184666666,10.61133333,19,122.4003359,26.92807389,12.95807389,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,24.78666668,-0.491333333,-23.83088889,20,156.3088909,34.387956,20.417956,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,26.56499999,28.69074999,3.291749999,21,178.3587931,39.23893447,25.26893447,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,129.9,127,13.97,35.64,4.987714285,15.44085714,22,178.0000791,39.1600174,25.1900174,20240503,0.25,20240503 group_plate3_6hr_16-7_c0,TRUE
AS,123.1111111,117.4444444,12.91888889,-10.69538462,-10.8740171,6.521025643,0,75.39966175,16.58792559,3.6690367,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-10.89,3.736944445,-21.59666667,2,111.2451006,24.47392214,11.55503325,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-11.14666667,-40.74888889,-14.08,3,202.4114194,44.53051227,31.61162338,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-11.88,6.624444445,5.683333334,4,67.00776167,14.74170757,1.82281868,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-11.22,-20.21555556,-30.23166668,5,172.9968444,38.05930577,25.14041688,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-11.44,-22.63555556,3.153333332,6,116.1704261,25.55749374,12.63860485,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-11.44,-3.935555556,-20.68,7,108.9036838,23.95881044,11.03992155,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-10.56,2.620444445,-31.03466668,8,149.4847116,32.88663656,19.96774767,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-10.56,29.06444444,9.401333333,9,146.9131834,32.32090035,19.40201146,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-1.895384615,-5.204786324,22.25948718,10,104.2651433,22.93833152,10.01944263,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,-0.44,-36.49555556,-12.60416667,11,175.5148385,38.61326447,25.69437558,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,3.08,-0.883055556,39.17833333,12,178.6778803,39.30913367,26.39024478,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,10.56,48.89587304,-16.6152381,13,239.5927215,52.71039874,39.79150985,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,14.47111111,-26.00888888,-29.55333332,14,190.6532306,41.94371072,29.02482183,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,17.69777778,-17.53888889,-4.326666668,15,114.9509423,25.28920731,12.37031842,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,18.62666666,17.18444444,-13.01666667,16,129.5009057,28.49019925,15.57131036,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,19.36,-27.63269841,38.76190476,17,233.5877595,51.38930708,38.47041819,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,19.36,33.65301588,46.93333333,18,276.8653063,60.91036739,47.9914785,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,19.36,46.06730158,10.4447619,19,232.0452955,51.049965,38.13107611,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,24.8,10.34444445,0.813333333,20,122.1965834,26.88324835,13.96435946,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,24.64,0.213015873,39.48476191,21,211.5576528,46.54268362,33.62379473,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,27.72,-29.59305556,-8.864166668,22,188.6621443,41.50567175,28.58678286,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,40.62666668,-22.89222223,18.59,23,228.1876123,50.20127471,37.28238582,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,123.1111111,117.4444444,12.91888889,44,-22.41555556,18.77333333,24,240.1314712,52.82892366,39.91003477,20240503,1,20240504 Gr2_Pl3_d1_16-7_c2,TRUE
AS,118.5,123.125,13.035,-10.12,-32.39107143,2.911071429,0,154.8172907,34.05980395,21.02480395,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-8.139999998,5.059999999,30.79999999,1,146.6219629,32.25683183,19.22183183,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-9.680000003,12.38416667,-24.85083333,2,133.6575355,29.40465782,16.36965782,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-10.56,-17.9025,32.31250001,3,174.6372132,38.42018691,25.38518691,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-8.737142855,27.16607143,13.2825,4,143.0741232,31.4763071,18.4413071,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-9.68,-14.4925,0.9625,5,79.33886973,17.45455134,4.41955134,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-2.591111112,-9.762500001,33.84027777,7,160.5250079,35.31550174,22.28050174,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-4.400000001,-19.4425,-12.7875,8,107.6506212,23.68313667,10.64813667,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
AS,118.5,123.125,13.035,-3.520000001,-14.4925,-29.72750001,9,151.176325,33.25879151,20.22379151,20240503,2,20240505 Gr2_Pl3_d2_16-7_c1,TRUE
